id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
39037,Kennet at Marlborough,142.0,418705.0,168631.0,51.41639,-1.73241,Kennet,Marlborough,126.5,EA-T,2210TH,39,1972-01-01,,C B,,36.3,54.2,true,true,false,true,false,false,false,false,false,false,false,false,false,G,1972-02-01,2021-09-30,0.906,0.002,1976-08-15,1976-11-25,10.1,2003-01-02,2003-01-02,0.082,0.301,0.565,2.19,2.82,0.94,18140,18140,100.0,1972-02-01,,3.69,125.0,157.7,182.3,222.3,293.7,817,772,0.0678,0.5585,0.3189,,0.0192,0.0395,0.6636,0.2845,0.0025,0.0099,0.9997,,,0.0003,0.074,0.1157,,0.34,0.959,1.0,51.3,5.06,31.7,41.1,10.2,28.52,15.19,187,96,0.07,125.0,136.43,0.459,1.092,0.0763,0.0108,0.469,0.781,0.0064,0.672,0.54,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39038,Thame at Shabbington,443.0,467000.0,205500.0,51.7442,-1.03098,Thame,Shabbington,58.1,EA-T,1970TH,39,1968-01-01,1994-04-30,B,,17.0,17.4,true,true,false,false,true,false,false,false,false,false,true,false,false,GE,1968-10-01,1994-04-28,2.786,0.119,1976-08-26,1976-08-26,27.6,1990-02-04,1990-02-04,0.454,0.885,1.48,6.35,9.75,0.53,9341,8941,95.718,1968-07-01,1994-05-01,24.305,59.1,72.7,90.3,143.3,268.3,663,647,0.081,0.3758,0.4504,0.0,0.0894,0.0488,0.4005,0.4724,0.0023,0.0728,0.1788,0.1999,0.2929,0.3284,0.0241,0.0028,0.0497,0.31,0.499,0.982,35.0,37.23,31.6,38.9,10.1,51.69,25.69,101,315,0.15,59.1,438.77,1.106,0.937,0.1598,0.0238,0.636,1.064,0.0411,0.83,1.096,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39039,Wye at High Wycombe,67.7,485290.0,193680.0,51.63547,-0.76902,Wye,High Wycombe,76.9,EA-T,2550TH,39,1968-01-01,,TP,,1.1,,true,false,false,false,false,false,false,false,false,false,false,false,false,GI,1997-07-01,2019-09-30,0.238,0.0,1997-07-01,2006-11-13,1.17,2001-02-12,2001-02-12,0.001,0.107,0.183,0.506,0.665,0.93,8127,8104,99.717,,,,76.0,113.4,164.3,216.4,251.5,801,760,0.1851,0.3073,0.3959,,0.1076,0.2167,0.3417,0.3478,0.0032,0.0897,0.9991,,,0.0009,0.0227,0.3941,0.0193,0.3,0.824,0.968,91.5,18.07,33.9,43.7,11.7,13.97,7.73,164,104,0.21,76.2,67.73,0.163,0.706,0.0255,0.0347,0.618,0.688,0.0525,0.769,0.674,gdf;gmf;cmr;cdr;cdr-d
39040,Thames at West Mill Cricklade,185.0,409401.0,194229.0,51.64678,-1.86553,Thames,West Mill Cricklade,78.5,EA-T,0190TH,39,1972-01-01,,CC,,20.3,28.6,true,false,false,false,true,false,false,false,false,false,false,false,false,PGEI,1972-07-01,2021-09-30,1.389,0.011,1976-08-28,1995-08-30,10.4,1979-12-28,1979-12-28,0.071,0.255,0.76,3.6,4.7,0.71,17989,17989,100.0,,,,79.4,89.5,107.6,161.0,217.2,812,773,0.1152,0.4204,0.3889,,0.0361,0.0831,0.4844,0.3628,0.0101,0.0218,0.6241,,0.3759,,0.1193,,0.0793,0.33,0.644,0.886,20.3,26.72,33.0,41.6,10.1,31.21,16.63,116,128,0.29,79.4,187.46,5.587,0.694,0.308,0.0088,0.577,0.851,0.0079,0.687,0.851,gdf;gmf;cmr;cdr;cdr-d
39042,Leach at Priory Mill Lechlade,76.9,422700.0,199320.0,51.69218,-1.673,Leach,Priory Mill Lechlade,71.7,EA-T,0890TH,39,1972-01-01,,C,,8.6,32.0,true,true,true,true,false,false,false,true,false,true,false,false,true,PE,1972-10-01,2021-09-30,0.771,0.013,1990-08-13,1990-08-13,6.25,2003-01-03,2003-01-03,0.075,0.219,0.494,1.93,2.483,0.8,17897,17879,99.899,1972-10-01,,3.1,71.4,92.0,142.7,185.3,252.9,776,736,0.0972,0.6419,0.227,,0.0207,0.0486,0.6535,0.2827,0.0007,0.007,0.9474,,0.0526,,0.0568,,,0.33,0.865,0.971,36.5,12.21,31.8,40.3,10.0,34.51,18.95,143,158,0.33,71.4,77.61,0.558,0.61,0.0828,0.0075,0.501,0.981,0.0034,,,gdf;gmf;cmr;cdr;cdr-d;pot-flow;gauging-stage;gauging-flow;amax-flow
39043,Kennet at Knighton,295.0,429500.0,171020.0,51.43741,-1.57699,Kennet,Knighton,104.9,EA-T,2230TH,39,1962-01-01,2016-09-30,CC,,,21.1,true,false,false,false,false,false,false,false,false,false,false,false,false,G,1962-10-24,2016-09-30,2.629,0.096,1976-07-21,1976-07-21,24.5,2003-01-02,2003-01-02,0.614,1.26,1.96,5.38,6.51,0.95,19701,19607,99.523,,,,106.0,149.0,181.1,226.7,293.7,800,773,0.0919,0.5161,0.3218,,0.0271,0.0431,0.6399,0.2971,0.0022,0.0174,0.9998,,,0.0002,0.0638,0.1534,0.0067,0.32,0.951,0.988,65.6,5.87,31.8,41.0,10.2,42.86,21.34,184,113,0.13,106.0,299.17,0.396,1.128,0.0614,0.0111,0.528,0.872,0.0082,0.71,0.709,gdf;gmf;cmr;cdr;cdr-d
39044,Hart at Bramshill House,84.0,475530.0,159181.0,51.32672,-0.91738,Hart,Bramshill House,49.8,EA-T,2458TH,39,1972-01-01,,C,,12.1,18.1,true,true,false,false,true,false,false,true,false,false,false,false,false,E,1972-10-01,2021-09-30,0.806,0.098,1976-08-24,1976-08-26,10.1,2020-02-16,2020-02-16,0.231,0.4,0.583,1.52,2.17,0.65,17897,17877,99.888,1972-10-01,2012-10-01,7.925,50.5,63.9,81.0,121.9,190.6,702,707,0.2681,0.1834,0.2655,0.0216,0.2531,0.2928,0.3235,0.1853,0.0383,0.1529,0.1156,,,0.8844,0.1413,0.0006,0.0646,0.35,0.589,0.947,32.0,30.0,31.7,41.2,11.8,20.61,11.58,87,353,0.24,50.8,84.08,0.787,0.884,0.1215,0.0366,0.619,1.02,0.084,0.871,1.033,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39046,Thames at Sutton Courtenay,3414.0,451702.0,194623.0,51.64803,-1.25414,Thames,Sutton Courtenay,44.9,EA-T,1800TH,39,1974-01-01,,US,,,,true,false,false,false,false,false,false,true,false,false,false,false,false,PEI,1973-10-01,2021-09-30,26.304,0.0,2020-02-24,2021-09-30,218.0,2003-01-05,2003-01-05,1.78,7.06,15.1,66.4,93.9,0.64,17532,15230,86.87,,,,45.8,67.9,112.7,195.7,330.2,718,691,0.1087,0.4654,0.3408,0.0,0.071,0.063,0.5053,0.3645,0.0045,0.0552,0.2866,0.1808,0.4959,0.0366,0.0726,,0.0991,0.31,0.648,0.957,37.4,27.11,32.4,40.5,10.1,127.97,71.74,123,131,0.16,45.8,3425.74,1.62,0.869,0.1746,0.0263,0.679,0.887,0.0292,0.814,0.872,gdf;ndf;gmf;nmf;cmr;cdr;cdr-d
39049,Silk Stream at Colindeep Lane,29.0,521705.0,189500.0,51.59121,-0.24452,Silk Stream,Colindeep Lane,39.9,EA-HNL,3829TH,39,1973-01-01,,FV,,,27.5,true,true,false,true,false,false,false,true,true,false,false,false,false,N,1973-12-01,2021-09-30,0.255,0.0,1975-09-01,1978-11-11,8.55,2000-10-29,2000-10-29,0.039,0.077,0.114,0.61,0.947,0.34,17471,17380,99.479,1928-10-01,,13.08,38.8,50.9,73.4,122.3,153.2,699,685,0.1227,0.0593,0.1864,0.0008,0.6284,0.1044,0.0629,0.1968,0.0002,0.6339,,,,1.0,0.0862,,,0.29,0.182,0.972,40.1,50.29,32.5,42.2,10.7,10.1,5.33,79,171,0.37,38.8,31.07,0.594,0.773,0.0848,0.306,0.863,0.8,0.402,0.929,0.806,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39051,Sor Brook at Adderbury,106.4,447500.0,234600.0,52.00781,-1.3094,Sor Brook,Adderbury,28.2,EA-T,,39,1967-01-01,1988-04,C,,10.0,18.4,true,false,false,false,false,false,false,false,false,false,true,false,false,PEI,1967-01-19,1988-04-18,0.85,0.005,1976-08-26,1976-08-26,5.35,1979-12-28,1979-12-28,0.184,0.382,0.651,1.71,2.25,0.74,7761,7669,98.815,,,,85.8,109.9,145.5,190.2,225.0,703,659,0.106,0.4728,0.3491,,0.0636,0.0238,0.5444,0.3963,0.0014,0.033,,0.0784,0.9216,,,,0.0243,0.3,0.724,0.995,58.1,23.36,33.0,40.8,11.1,24.94,14.62,147,112,0.22,85.8,108.28,0.457,0.721,0.0591,0.0267,0.689,0.69,0.0241,0.73,0.701,gdf;gmf;cmr;cdr;cdr-d
39052,The Cut at Binfield,50.2,485350.0,171250.0,51.43383,-0.77358,The Cut,Binfield,45.6,EA-T,2620TH,39,1957-01-01,,MIS,,26.0,16.7,true,true,false,true,false,false,false,false,false,false,false,false,false,EI,1957-10-01,2021-09-30,0.404,0.006,1967-09-06,1967-09-08,9.5,2007-07-20,2007-07-20,0.071,0.139,0.243,0.861,1.3,0.46,23376,23256,99.487,1957-10-01,,7.543,44.4,60.0,72.2,91.9,128.2,688,676,0.2328,0.0596,0.2909,0.009,0.403,0.2403,0.1124,0.3095,0.0069,0.3258,,,,1.0,0.0552,,,0.29,0.355,0.939,24.7,41.54,32.5,40.8,12.6,13.74,7.52,75,340,0.18,44.4,50.0,0.772,1.063,0.1265,0.1173,0.701,0.858,0.2374,0.888,0.869,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39053,Mole at Horley,89.9,527090.0,143280.0,51.17464,-0.18335,Mole,Horley,51.7,EA-KSL,3230TH,39,1961-01-01,,CB,,26.0,13.0,true,true,false,true,false,false,false,false,false,false,false,false,false,PE,1961-11-17,2021-09-30,1.621,0.114,1976-08-22,1976-08-22,48.4,2000-11-06,2000-11-06,0.28,0.629,0.883,3.31,5.55,0.45,21868,21149,96.712,1961-11-01,,27.274,52.1,59.8,81.1,127.8,172.4,826,812,0.2623,0.1379,0.2605,0.0015,0.3255,0.2565,0.111,0.3212,0.0021,0.3056,,0.3801,0.6199,,0.1195,,0.0221,0.36,0.464,0.947,34.2,40.24,35.8,47.6,11.7,18.16,10.46,88,10,0.3,52.1,91.59,1.495,0.701,0.1987,0.0914,0.735,0.919,0.1904,0.887,0.837,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39054,Mole at Gatwick Airport,31.8,526029.0,139806.0,51.14366,-0.19974,Mole,Gatwick Airport,56.7,EA-KSL,3210TH,39,1961-01-01,,US,,12.3,20.0,true,true,false,true,false,false,false,false,false,true,false,false,true,PE,1961-10-30,2021-09-30,0.355,0.0,1995-07-21,2021-07-26,17.4,1968-09-15,1968-09-15,0.015,0.04,0.1,0.9,1.6,0.23,21886,19362,88.468,1986-08-14,,10.1,59.0,66.3,84.4,114.4,145.3,829,816,0.2132,0.168,0.3252,0.0007,0.2819,0.1979,0.1595,0.4105,0.0,0.228,,0.1171,0.8829,,0.0758,,0.0187,0.36,0.437,0.943,33.5,40.94,35.8,47.4,11.7,11.21,6.6,88,15,0.32,59.1,32.33,1.206,0.673,0.1719,0.0878,0.757,0.873,0.1399,0.885,0.878,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39055,Yeading Brook West at North Hillingdon,17.6,508300.0,184600.0,51.54991,-0.43946,Yeading Brook West,North Hillingdon,32.0,EA-HNL,3620TH,39,1974-01-01,1995,FV,,,194.9,true,true,true,true,false,false,false,false,false,false,false,false,false,,1979-01-03,1994-06-30,0.13,0.001,1983-08-29,1983-08-29,4.76,1988-05-08,1988-05-08,0.008,0.039,0.059,0.314,0.47,0.39,5658,5415,95.705,1974-03-08,1995-01-31,4.236,33.7,38.7,50.5,63.7,113.4,676,657,0.0354,0.0164,0.1889,,0.7594,0.0103,0.0031,0.1942,,0.7924,,,,1.0,,,,0.29,0.172,0.999,16.1,50.09,31.5,40.2,10.9,12.27,6.47,51,194,0.34,33.7,16.82,1.174,0.831,0.2032,0.3949,0.901,1.078,0.5347,0.951,1.067,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39056,Ravensbourne at Catford Hill,120.4,537225.0,173255.0,51.44167,-0.02694,Ravensbourne,Catford Hill,14.5,EA-KSL,4370TH,39,1974-01-01,,FL,,,19.9,true,true,false,true,false,false,false,true,false,false,true,false,false,G,1977-12-01,2021-09-30,0.367,0.033,2006-09-08,2006-09-09,8.323,2002-12-30,2002-12-30,0.076,0.151,0.219,0.76,1.171,0.49,16010,16010,100.0,1974-12-01,,15.434,16.2,37.9,86.8,189.2,266.2,712,714,0.1663,0.1076,0.2239,0.0001,0.4967,0.1275,0.112,0.2623,,0.4974,0.4011,,,0.5989,0.0582,0.1739,,0.28,0.715,0.99,48.6,22.24,33.7,44.7,11.1,23.25,11.83,105,358,0.33,16.2,126.18,0.367,0.642,0.0613,0.2513,0.848,0.661,0.3429,0.908,0.691,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39057,Crane at Cranford Park,61.7,510312.0,177840.0,51.48876,-0.41257,Crane,Cranford Park,22.9,EA-HNL,3660TH,39,1974-01-01,,FL,,,32.4,true,true,false,false,true,false,false,true,true,false,false,false,false,N,1978-04-03,2020-09-30,0.503,0.008,1982-08-16,1982-08-16,14.8,1988-05-08,1988-05-08,0.084,0.16,0.231,1.09,1.82,0.33,15522,15522,100.0,1974-01-01,,12.04,21.7,31.5,39.1,58.4,116.2,654,639,0.0471,0.0327,0.2392,,0.6802,0.0237,0.0014,0.2508,,0.7239,,,,1.0,0.1545,,,0.29,0.23,0.997,15.3,48.3,32.0,41.0,11.2,22.73,11.25,43,180,0.19,21.7,52.78,1.097,0.963,0.1945,0.3508,0.877,1.034,0.4891,0.933,1.02,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
39058,Pool River at Winsford Road,38.3,537214.0,172598.0,51.43577,-0.02735,Pool River,Winsford Road,16.9,EA-KSL,4369TH,39,1974-01-01,,FL,,,24.9,true,false,false,false,true,false,false,true,false,false,false,false,false,G,1978-04-03,2021-09-30,0.274,0.022,1999-09-18,1999-09-18,5.11,2002-12-30,2002-12-30,0.089,0.14,0.181,0.524,0.789,0.55,15887,15763,99.219,,,,17.9,31.4,53.0,91.0,146.8,658,664,0.1101,0.0107,0.1384,,0.738,0.0634,0.0054,0.1504,,0.7785,,,,1.0,0.0348,,,0.29,0.526,0.977,31.0,32.44,33.8,43.3,11.1,11.08,6.38,57,13,0.29,18.0,35.79,0.558,0.825,0.0909,0.4187,0.879,0.928,0.5479,0.926,0.945,gdf;gmf;cmr;cdr;cdr-d
39061,Letcombe Brook at Letcombe Bassett,4.0,437486.0,185325.0,51.56556,-1.46059,Letcombe Brook,Letcombe Bassett,105.6,EA-T,1761TH,39,1971-01-01,,FV,,,,true,false,false,false,false,false,false,true,false,false,false,false,false,G,1971-05-01,2021-09-30,0.096,0.0,1976-06-30,1976-07-01,0.493,2014-02-11,2014-02-11,0.013,0.047,0.073,0.206,0.263,0.96,18416,18202,98.838,,,,107.0,128.5,175.0,225.1,236.6,747,733,0.1137,0.275,0.5021,,0.0304,0.0308,0.478,0.4828,,0.0055,1.0,,,,,,,0.32,0.964,1.0,123.6,5.27,34.1,42.2,10.1,3.94,1.75,176,25,0.42,109.1,3.99,0.057,0.645,0.0113,0.0163,0.519,0.305,0.0053,0.387,0.132,gdf;gmf;cmr;cdr;cdr-d
39065,Ewelme Brook at Ewelme,13.4,464225.0,191613.0,51.61968,-1.07372,Ewelme Brook,Ewelme,65.9,EA-T,1995TH,39,1970-01-01,,FV,,,,true,false,false,false,false,false,true,true,false,false,false,false,false,N,1970-07-01,2021-09-30,0.045,0.0,1973-09-19,2012-04-16,0.227,2014-03-15,2014-03-15,0.006,0.027,0.04,0.084,0.099,0.97,18720,16965,90.625,,,,76.5,101.6,135.1,213.8,229.1,715,696,0.0869,0.3845,0.4885,,0.0401,0.1581,0.6058,0.222,0.0049,0.0093,0.8496,0.1504,,,0.174,0.0513,,0.29,0.933,1.0,78.4,8.28,31.7,40.3,11.1,6.69,3.66,146,286,0.39,76.5,11.98,0.086,0.494,0.0165,0.0011,,,0.011,0.511,0.271,gdf;gmf;cmr;cdr;cdr-d
39068,Mole at Castle Mill,316.0,517990.0,150160.0,51.23843,-0.3112,Mole,Castle Mill,39.2,EA-KSL,3270TH,39,1971-01-01,,C,,,19.4,true,false,false,false,false,false,false,true,false,false,false,false,false,GE,1971-11-01,2021-09-30,3.792,0.446,1972-09-04,1972-09-04,98.4,2000-11-06,2000-11-06,0.801,1.18,1.78,8.93,14.2,0.42,18232,17530,96.15,,,,39.1,55.8,77.1,123.4,241.4,791,783,0.2243,0.2005,0.3473,0.0006,0.2137,0.2013,0.193,0.4236,0.0019,0.1755,0.1438,0.1911,0.6316,0.0335,0.0804,0.0312,0.0136,0.36,0.437,0.962,40.5,40.64,34.7,46.1,11.5,39.75,24.64,84,359,0.11,39.5,317.23,1.205,0.967,0.1572,0.0533,0.691,1.092,0.1067,0.86,1.082,gdf;gmf;cmr;cdr;cdr-d
39069,Mole at Kinnersley Manor,142.0,526245.0,146209.0,51.20116,-0.1944,Mole,Kinnersley Manor,48.0,EA-KSL,3240TH,39,1972-01-01,,MIS,,,19.3,true,false,false,false,true,true,false,false,false,true,true,true,true,E,1972-12-01,2021-09-30,2.41,0.122,1976-09-01,1976-09-01,65.7,2013-12-24,2013-12-24,0.36,0.676,1.07,5.48,9.88,0.38,17836,17288,96.928,,,,48.6,56.9,74.1,120.2,175.2,808,795,0.2415,0.1478,0.3139,0.0012,0.2807,0.2258,0.1362,0.3826,0.0013,0.2509,,0.3586,0.6414,,0.1256,,0.0139,0.36,0.445,0.955,29.5,41.53,35.1,46.9,11.6,23.54,13.84,81,355,0.25,50.1,146.14,1.591,0.777,0.2229,0.0738,0.722,0.977,0.1509,0.879,0.941,gdf;gmf;cmr;cdr;cdr-d
39071,Thames at Ewen,63.7,400746.0,197314.0,51.6746,-1.99061,Thames,Ewen,100.5,EA-T,0130TH,39,1979-01-01,,FV,,6.2,,true,false,false,false,false,false,false,true,false,false,false,false,false,G,2002-04-03,2021-09-30,0.605,0.0,2002-09-01,2020-10-03,4.74,2012-12-24,2012-12-24,0.0,0.044,0.212,1.845,2.7,0.68,7121,7121,100.0,,,,94.1,113.0,146.7,181.4,217.2,887,815,0.1975,0.5187,0.2499,,0.0307,0.1714,0.5958,0.2188,0.0011,0.013,1.0,,,,,,0.0219,0.32,0.824,1.0,32.4,14.96,33.9,44.6,10.2,17.65,9.06,147,141,0.43,94.2,63.2,0.483,0.896,0.0692,0.0069,0.527,0.796,0.0062,0.665,1.095,gdf;gmf;cmr;cdr;cdr-d
39072,Thames at Royal Windsor Park,7046.0,498040.0,177240.0,51.48562,-0.58942,Thames,Royal Windsor Park,13.5,EA-T,2700TH,39,1979-01-01,,US,,,,true,false,false,false,false,false,false,true,true,false,true,false,false,RPGEI,1979-07-20,2021-09-30,58.279,0.0,2020-07-02,2020-07-03,391.0,2003-01-05,2003-01-05,14.8,26.2,39.8,125.0,170.0,0.72,15414,14805,96.049,,,,17.5,59.9,104.7,187.4,330.2,716,696,0.1319,0.4054,0.3403,0.002,0.1038,0.1025,0.4616,0.341,0.0067,0.0807,0.4012,0.1218,0.2669,0.2101,0.1218,0.0524,0.0771,0.3,0.661,0.954,41.0,26.09,32.3,40.7,10.6,231.48,132.03,115,115,0.1,18.0,7124.94,1.483,0.975,0.1533,0.0325,0.673,0.814,0.0464,0.832,0.751,gdf;gmf;cmr;cdr;cdr-d
39073,Churn at Cirencester,84.0,402013.0,202863.0,51.72448,-1.97226,Churn,Cirencester,111.2,EA-T,0260TH,39,1979-01-01,,FV,,9.4,21.1,true,false,false,false,false,false,false,true,false,false,false,false,false,GE,1979-07-01,2021-09-30,0.785,0.0,2003-10-10,2003-11-16,4.43,2000-12-15,2000-12-15,0.053,0.221,0.524,1.92,2.34,0.91,15433,15433,100.0,,,,110.1,156.4,214.8,266.5,295.1,879,854,0.2196,0.3374,0.3853,,0.0485,0.1709,0.3928,0.4205,0.006,0.0096,0.9316,,0.0684,,,,0.0205,0.33,0.843,0.95,94.5,13.5,35.1,46.5,10.5,23.13,13.31,213,155,0.18,110.1,83.15,0.217,0.645,0.0226,0.0065,0.428,0.738,0.0076,0.586,0.775,gdf;gmf;cmr;cdr;cdr-d
39074,Ampney Brook at Sheepen Bridge,74.4,410585.0,195042.0,51.65407,-1.84839,Ampney Brook,Sheepen Bridge,78.0,EA-T,0490TH,39,1980-01-01,,FV,,9.4,60.0,true,false,false,false,false,false,false,false,false,false,true,false,false,P,1980-01-01,2021-09-30,0.764,0.0,1982-08-20,2011-12-11,7.93,1994-12-28,1994-12-28,0.0,0.167,0.49,1.98,2.931,0.74,15249,15128,99.207,,,,79.1,90.7,128.1,190.5,250.9,807,777,0.0901,0.5413,0.3343,,0.0308,0.0443,0.6084,0.3348,0.0029,0.0094,0.8841,,0.1159,,0.0201,,0.0552,0.32,0.743,0.975,29.3,20.59,33.1,41.7,10.1,27.05,13.45,135,154,0.42,79.1,70.19,0.836,0.606,0.1262,0.0098,0.457,0.73,0.0066,0.627,0.666,gdf;gmf;cmr;cdr;cdr-d
39075,Marston Meysey Brook at Whetstone Bridge,25.0,412764.0,196492.0,51.66706,-1.81684,Marston Meysey Brook,Whetstone Bridge,75.9,EA-T,0530TH,39,1980-01-01,,FV,,1.5,,true,false,false,false,false,false,false,false,false,false,false,false,false,G,2001-01-01,2021-09-30,0.377,0.0,2001-07-24,2020-08-03,9.299,2013-12-24,2013-12-24,0.0,0.009,0.056,0.837,2.389,0.3,7578,7266,95.883,,,,77.2,83.5,102.5,128.3,148.3,754,711,0.0554,0.6183,0.2697,,0.0544,0.0195,0.7582,0.2097,0.0009,0.0117,0.7141,,0.2859,,0.0628,,,0.32,0.642,1.0,15.9,26.72,31.9,38.7,9.8,10.81,6.36,104,173,0.5,77.2,21.69,1.174,0.777,0.2068,0.0111,0.584,0.785,0.0069,0.84,0.752,gdf;gmf;cmr;cdr;cdr-d
39076,Windrush at Worsham,296.0,430140.0,210658.0,51.79377,-1.56438,Windrush,Worsham,90.6,EA-T,1080TH,39,1976-01-01,,US,,,13.5,true,false,false,false,false,false,false,false,false,false,false,false,false,PN,1942-10-01,2021-09-30,2.626,0.268,1944-08-12,1944-08-12,25.94,2020-12-24,2020-12-24,0.695,1.22,1.79,5.38,7.38,0.83,28855,21521,74.583,,,,90.0,130.9,195.2,257.3,317.2,784,763,0.138,0.4672,0.3492,0.0,0.0332,0.0896,0.4861,0.4089,0.0033,0.0102,0.7691,,0.2309,,0.0026,,0.0322,0.33,0.816,0.971,67.9,15.34,34.5,43.1,10.7,49.03,28.88,195,133,0.18,90.0,294.91,0.368,0.765,0.0427,0.0089,0.472,0.878,0.0073,0.69,0.802,gdf;gmf;cmr;cdr;cdr-d
39077,Og at Marlborough Poulton Fm,59.2,419265.0,169837.0,51.42722,-1.7243,Og,Marlborough Poulton Fm,124.9,EA-T,2219TH,39,1980-01-01,,FV,,3.3,30.0,true,false,false,false,false,false,false,false,false,false,false,false,false,G,1980-06-01,2021-09-30,0.346,0.0,1990-12-13,1990-12-24,3.72,2003-01-02,2003-01-02,0.01,0.092,0.213,0.819,1.186,0.95,15097,15085,99.921,,,,124.3,153.1,180.0,240.5,276.0,804,768,0.072,0.5132,0.3522,,0.0205,0.0213,0.6176,0.3493,0.0016,0.0102,1.0,,,0.0,0.0425,0.0541,,0.33,0.971,1.0,71.8,4.6,31.0,39.7,10.1,16.72,8.65,187,106,0.15,124.3,63.95,0.369,1.043,0.0624,0.0074,0.458,0.876,0.0045,,,gdf;gmf;cmr;cdr;cdr-d
39078,Wey (North) at Farnham,191.12,483673.0,146263.0,51.20945,-0.80356,Wey (North),Farnham,63.5,EA-T,3020TH,39,1978-01-01,,MIS,,,38.9,true,false,false,false,false,false,false,true,false,false,false,false,false,GE,1978-02-01,2021-09-30,0.82,0.084,2005-09-02,2005-09-02,17.99,2020-02-16,2020-02-16,0.188,0.372,0.551,1.632,2.37,0.73,15948,15867,99.492,,,,64.6,105.2,159.7,199.1,245.6,890,868,0.1475,0.4818,0.2884,0.0003,0.0729,0.1375,0.5034,0.3088,0.0017,0.0482,0.8067,0.1302,,0.0631,0.0433,0.3721,,0.35,0.865,0.984,55.3,12.81,36.1,48.4,10.9,40.27,22.25,153,64,0.06,64.8,192.61,0.318,0.951,0.0442,0.0131,0.569,0.674,0.0287,0.762,0.798,gdf;gmf;cmr;cdr;cdr-d
39079,Wey at Weybridge,1008.0,506850.0,164830.0,51.37248,-0.46633,Wey,Weybridge,9.2,EA-T,3090TH,39,1979-01-01,,US,,,,true,false,false,false,false,false,false,true,false,false,true,false,false,PG,1979-03-16,2021-09-30,7.361,0.0,2020-07-02,2021-02-10,69.4,2000-11-07,2000-11-07,2.44,3.96,5.21,14.1,20.8,0.66,15540,13910,89.511,,,,9.8,39.7,90.6,178.5,291.4,804,792,0.3049,0.2343,0.2708,0.021,0.1608,0.2838,0.228,0.3313,0.0359,0.1177,0.6016,0.0401,0.0856,0.2727,0.0875,0.0795,0.0187,0.34,0.723,0.944,55.4,23.03,35.1,46.3,11.5,102.84,53.23,101,357,0.1,9.8,903.89,0.828,0.731,0.0956,0.0323,0.588,0.755,0.0681,0.807,0.779,gdf;gmf;cmr;cdr;cdr-d
